index,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,thermistor,time,x,y
1390,19.0,19.25,19.25,19.75,19.5,19.5,19.75,19.5,19.0,19.0,20.0,19.75,20.25,19.75,20.25,19.0,19.25,19.25,20.25,20.25,20.75,20.25,19.75,19.5,19.5,19.5,20.25,22.25,22.25,22.0,19.75,20.0,18.75,18.75,20.25,20.75,21.25,21.0,20.25,20.0,19.25,19.5,20.0,20.25,20.25,20.0,19.75,20.25,18.5,19.25,19.75,19.5,19.75,19.25,20.0,19.75,19.0,18.75,20.0,20.25,19.5,20.25,19.25,20.0,24.81,2020-11-05 03:01:13.485,-0.14269097102943887,2.452257508870876
1391,18.5,19.0,19.0,19.75,19.5,19.75,19.5,19.25,18.75,19.25,19.75,19.5,20.0,19.75,19.5,20.0,19.25,19.25,20.0,20.0,19.75,20.25,20.0,19.25,19.5,20.0,20.0,21.25,21.75,21.0,19.5,19.5,19.25,19.25,20.75,22.5,22.25,22.0,20.25,19.75,18.75,19.0,19.75,20.5,21.5,20.0,20.0,19.75,18.75,19.0,20.25,20.0,20.25,19.75,20.0,19.75,18.5,19.0,19.75,19.25,19.25,19.75,19.25,19.0,24.81,2020-11-05 03:01:13.587,-0.24484123998168317,2.4116032486211707
1392,18.75,19.25,19.5,19.0,19.5,19.75,20.0,19.25,19.25,19.25,19.5,19.5,20.25,20.0,19.75,19.25,19.0,19.5,20.25,19.75,20.0,20.25,19.5,19.25,19.5,19.5,20.0,20.5,20.75,20.0,19.75,20.0,19.0,19.25,20.5,22.75,22.5,21.0,20.0,20.0,19.25,19.25,20.75,22.25,22.75,20.5,20.0,19.5,19.0,19.5,19.5,21.25,21.0,19.75,20.25,19.75,18.75,18.25,19.5,19.75,19.75,19.75,19.25,20.0,24.81,2020-11-05 03:01:13.689,-0.3518786346126371,2.372861931693514
1393,18.5,19.5,19.75,19.75,19.0,19.25,19.75,19.25,19.25,19.5,19.5,19.5,19.75,20.0,20.0,19.75,19.0,19.25,20.5,20.0,19.75,19.75,20.0,19.25,19.5,19.75,19.5,20.0,20.0,20.0,19.5,19.75,19.25,19.5,20.0,21.5,20.25,20.25,20.25,19.75,19.25,19.75,21.25,23.25,23.0,20.5,19.75,19.75,18.75,19.5,20.25,22.25,22.0,19.75,20.0,20.0,18.75,18.75,19.75,20.5,20.0,20.0,19.25,19.75,24.81,2020-11-05 03:01:13.794,-0.4581098601025807,2.320716094082579
1394,18.5,19.0,19.5,19.5,19.25,19.75,19.75,19.25,19.0,19.75,19.75,19.5,20.0,19.75,19.75,19.25,19.25,19.25,20.0,19.75,20.0,20.0,19.25,19.25,19.75,19.5,19.75,20.0,20.25,19.5,19.25,19.25,18.75,19.25,19.75,20.25,20.0,20.0,20.0,19.5,18.75,19.5,20.5,21.75,21.5,20.0,19.75,20.25,18.75,19.25,21.0,23.0,23.0,20.0,19.5,19.25,18.75,19.0,21.0,22.0,20.0,20.0,18.75,19.5,24.81,2020-11-05 03:01:13.890,-0.5469472031127189,2.2705321910999308
1395,18.75,19.5,19.75,20.25,19.5,20.0,19.75,19.75,19.0,19.25,19.75,19.5,19.5,19.5,20.0,19.25,19.0,19.75,20.25,19.75,20.25,20.0,19.75,19.25,19.5,19.25,19.75,20.0,20.0,19.5,19.5,19.75,19.25,19.0,19.75,20.0,19.75,20.0,20.0,19.75,19.0,19.75,20.0,20.75,20.5,19.75,19.75,20.0,18.75,19.5,22.25,23.0,21.0,19.75,19.75,19.75,19.0,19.25,21.0,22.0,20.75,20.0,19.5,19.75,24.87,2020-11-05 03:01:13.990,-0.6393955431588353,2.2157966617354896
1396,18.75,19.5,19.5,20.0,19.5,19.25,19.5,19.25,18.75,19.5,19.5,19.75,19.75,19.5,19.75,18.75,19.0,19.0,20.0,20.0,19.75,19.5,19.5,19.0,19.25,19.5,19.75,19.75,20.0,20.0,19.75,19.5,18.75,19.0,19.75,19.25,19.75,20.5,20.0,19.5,18.75,19.0,19.75,20.5,20.5,19.75,19.5,19.5,18.75,19.0,22.0,21.75,20.5,19.75,20.0,19.75,18.5,19.0,22.0,23.25,19.75,20.0,19.75,19.25,24.81,2020-11-05 03:01:14.092,-0.7305377908216143,2.1533662260686164
1397,18.5,19.25,19.25,19.75,19.0,20.0,19.5,19.5,19.25,19.25,19.25,19.25,19.75,19.75,19.75,20.0,19.25,19.75,20.0,19.75,19.75,19.75,19.75,19.0,19.5,19.25,19.75,19.5,20.25,20.0,19.25,19.75,18.75,19.25,19.75,20.25,20.0,20.5,19.75,19.75,19.25,19.5,19.75,20.25,20.25,20.0,20.0,19.5,18.75,19.25,20.5,21.5,20.25,20.0,20.25,19.75,18.75,20.0,23.0,22.5,19.75,20.25,19.25,19.25,24.81,2020-11-05 03:01:14.192,-0.8137292709942355,2.0825538126202616
1398,18.75,18.75,19.5,20.25,20.0,20.0,19.75,19.25,19.0,19.25,19.5,20.0,20.0,20.25,19.5,19.5,19.0,19.5,20.0,20.0,19.75,20.0,19.25,18.75,19.25,19.5,19.75,19.75,20.0,19.75,19.5,19.5,19.5,19.75,20.0,20.25,19.5,20.0,20.0,19.0,19.25,19.75,19.5,19.5,20.0,19.75,20.0,20.0,18.75,18.75,19.75,20.75,20.0,19.5,20.0,19.75,18.75,19.75,21.75,21.0,19.5,20.0,19.75,19.5,24.81,2020-11-05 03:01:14.293,-0.9037344983505711,2.0091328145494964
1399,18.5,19.25,19.5,19.5,20.0,20.0,19.75,19.75,18.25,19.75,19.75,19.25,19.75,19.25,19.5,19.5,19.25,19.5,19.75,20.0,20.0,19.75,19.5,19.25,19.5,19.75,19.75,19.75,20.0,19.5,19.5,20.0,19.25,19.25,19.75,19.5,20.0,20.25,20.0,19.0,19.5,19.5,19.5,19.75,19.75,20.25,20.0,19.75,18.25,19.25,19.5,20.0,20.0,19.5,20.0,19.25,19.0,20.0,21.0,20.0,19.5,19.25,19.5,19.25,24.81,2020-11-05 03:01:14.396,-0.991341099011279,1.9334289064204926
1400,18.75,19.0,19.5,19.5,19.25,19.5,20.0,19.75,19.25,19.0,19.5,20.0,19.75,19.75,19.75,19.5,19.25,19.25,20.25,19.5,20.0,19.75,19.5,19.25,19.5,19.5,19.75,19.5,20.25,20.0,19.75,20.0,19.0,19.5,19.75,20.5,19.75,20.0,19.5,19.75,19.0,19.5,19.75,20.0,20.0,20.0,19.75,19.75,18.25,19.25,20.0,19.75,20.25,19.75,20.0,19.5,19.0,19.5,21.5,20.5,19.75,19.75,19.0,19.5,24.81,2020-11-05 03:01:14.500,-1.0726215562319947,1.8501878457487893
1401,18.75,19.0,19.5,19.5,19.25,19.5,20.0,19.75,19.25,19.0,19.5,20.0,19.75,19.75,19.75,19.5,19.0,19.5,20.25,20.0,19.75,20.25,19.75,19.75,19.75,19.25,19.75,19.75,20.0,20.0,19.0,19.75,19.25,18.75,20.0,19.25,19.75,20.25,19.75,19.75,18.75,19.25,19.5,19.75,20.0,19.75,20.0,19.5,18.0,19.0,20.25,19.5,19.75,19.75,19.75,19.25,18.0,20.0,20.75,19.25,19.75,19.5,18.75,19.0,24.81,2020-11-05 03:01:14.596,-1.1413292918557287,1.7753833920775497
1402,19.25,19.25,19.25,19.5,19.75,19.25,19.75,19.5,19.5,19.0,19.5,19.5,19.5,19.25,20.0,18.75,19.0,19.5,20.25,20.0,19.75,20.25,19.75,19.75,19.75,19.25,19.75,19.75,20.0,20.0,19.0,19.75,19.0,19.0,20.25,20.0,19.75,20.0,20.0,19.5,19.0,19.5,19.25,19.25,19.75,20.0,20.0,19.75,18.5,19.0,19.75,19.75,19.75,19.25,20.25,19.5,18.5,19.75,20.5,19.75,19.75,19.25,19.5,19.75,24.81,2020-11-05 03:01:14.697,-1.2092152634927216,1.692442452198294
1403,18.5,19.25,19.5,19.5,19.0,19.75,19.5,19.0,19.0,19.25,19.25,19.25,20.25,19.75,19.75,19.0,19.25,19.0,20.25,20.0,19.75,19.5,19.5,19.0,19.75,19.75,20.0,20.0,19.75,20.0,19.25,20.0,19.0,19.0,20.25,20.0,19.75,20.0,20.0,19.5,19.0,19.5,19.25,19.25,19.75,20.0,20.0,19.75,18.25,18.75,20.0,20.0,19.5,20.0,20.0,19.5,19.0,19.75,20.25,20.0,19.25,19.75,19.25,19.75,24.81,2020-11-05 03:01:14.798,-1.26981786186182,1.5917747390383887
1404,18.75,19.25,19.5,19.25,19.25,19.5,20.0,19.25,18.5,19.5,19.5,19.75,20.0,19.5,19.5,19.75,19.0,19.5,20.0,19.75,19.5,20.25,19.5,19.0,19.5,19.75,20.0,19.75,20.0,19.75,19.5,20.0,19.0,19.25,19.75,19.75,19.75,20.25,19.75,19.5,18.5,19.25,19.5,19.75,19.75,20.0,20.0,20.25,18.25,18.75,20.0,20.0,19.5,20.0,20.0,19.5,19.0,19.75,20.25,20.0,19.25,19.75,19.25,19.75,24.81,2020-11-05 03:01:14.899,-1.3075960250896845,1.4858585890916711
1405,19.0,19.25,19.5,19.5,19.75,19.5,19.5,19.25,19.0,19.25,19.25,19.75,20.0,19.5,19.75,19.75,19.0,19.25,20.0,20.0,20.5,20.0,19.5,19.0,19.5,19.5,19.75,19.75,19.75,19.75,19.5,19.5,19.0,19.0,20.0,20.0,19.5,19.75,20.0,19.75,19.25,19.25,19.75,20.0,20.5,20.0,19.75,20.0,18.75,19.25,19.25,19.75,20.25,20.0,19.5,19.5,19.0,19.25,19.75,20.0,19.75,19.75,19.0,19.5,24.81,2020-11-05 03:01:15.001,-1.3290283712653972,1.386528841383375
1406,18.25,19.25,19.5,19.5,19.25,20.0,19.75,18.75,19.25,19.5,19.0,19.5,19.5,19.75,19.25,19.5,19.0,19.25,20.25,20.0,19.75,20.0,19.75,19.5,19.5,19.5,19.5,20.0,20.0,20.0,19.25,20.0,19.25,19.75,20.0,20.0,20.0,20.25,19.5,19.5,19.0,19.0,20.0,19.5,19.75,19.5,20.0,19.75,17.75,18.5,19.5,19.5,19.75,20.0,19.75,19.25,19.0,19.0,19.25,19.5,19.75,19.75,19.75,20.0,24.81,2020-11-05 03:01:15.102,-1.3370516881970267,1.2904676835678577
1407,18.75,19.0,19.75,19.75,19.25,19.5,19.0,19.25,18.75,19.75,19.75,19.5,20.25,19.5,19.75,19.75,18.75,18.75,19.75,19.75,19.5,20.25,19.5,19.5,18.75,19.5,19.5,20.0,19.75,19.75,18.75,19.5,19.0,19.25,19.75,20.0,19.5,20.0,20.0,19.75,19.25,19.0,19.5,19.75,19.75,20.0,20.0,19.25,18.75,18.75,19.25,19.75,20.25,19.75,20.0,20.0,19.25,18.75,19.75,19.25,19.75,19.75,19.25,19.5,24.81,2020-11-05 03:01:15.202,-1.3232907640302196,1.1942177193434635
1408,19.0,19.25,19.5,19.5,19.75,19.5,19.75,19.0,19.25,19.5,19.5,19.5,19.75,20.0,20.0,19.75,19.0,19.5,20.0,19.75,19.5,19.5,19.5,19.0,19.25,19.5,20.0,20.25,19.75,20.0,19.0,19.75,19.0,19.25,19.5,20.0,19.5,20.0,19.75,19.0,19.75,19.25,19.5,19.75,20.0,20.0,20.0,19.5,18.5,19.5,20.0,19.25,20.0,19.75,19.5,19.25,19.0,19.25,19.75,19.5,19.75,20.0,19.25,19.25,24.81,2020-11-05 03:01:15.305,-1.300173445688847,1.1071463796250722
1409,18.25,19.75,19.5,19.75,19.0,19.25,20.0,19.25,18.75,19.25,19.5,19.75,19.75,20.0,19.5,19.5,19.25,19.25,19.75,20.25,19.5,19.75,19.75,19.5,19.25,19.25,19.25,20.0,20.0,20.0,19.25,19.5,19.5,18.75,19.75,19.75,19.75,19.75,19.75,19.75,19.0,19.0,19.5,19.25,20.0,20.0,20.0,19.5,19.0,19.25,19.25,20.0,20.0,19.5,20.0,19.25,19.5,19.0,19.5,19.75,19.75,19.75,19.5,19.25,24.81,2020-11-05 03:01:15.406,-1.2818815796520462,1.026846495447474
1410,18.75,19.25,20.0,19.5,19.75,20.0,19.75,19.25,18.75,19.25,19.5,19.75,20.0,20.0,19.5,20.25,19.0,19.75,19.5,19.75,19.5,20.25,19.5,19.0,20.0,19.5,19.75,19.75,20.0,19.75,19.25,20.0,19.25,19.25,19.75,20.0,19.75,20.0,20.0,20.0,18.25,19.25,19.75,20.0,20.0,20.0,19.75,20.0,19.0,19.25,19.5,20.0,20.0,20.0,19.75,19.75,19.25,19.25,19.25,19.75,19.75,19.5,19.25,19.5,24.81,2020-11-05 03:01:15.505,-1.2595561306601455,0.942981100913502
1411,18.5,19.5,19.25,20.0,19.5,20.0,19.5,19.25,19.25,19.25,19.75,19.25,19.25,19.25,20.0,19.5,19.25,19.0,20.25,20.0,19.5,20.25,19.75,19.25,18.75,19.5,19.75,19.75,20.0,20.0,19.5,19.5,19.0,19.5,20.0,20.0,19.5,20.25,19.25,19.5,19.0,19.25,19.25,19.5,20.0,20.0,19.5,20.25,18.25,19.5,19.5,20.0,19.75,20.0,20.0,19.25,19.5,19.0,19.75,20.0,19.25,20.0,19.5,20.25,24.81,2020-11-05 03:01:15.606,-1.2270911434984062,0.8623575539423054
1412,18.25,19.5,19.75,19.5,19.75,19.5,19.75,19.0,18.75,19.5,19.75,19.5,19.75,20.0,19.5,19.75,18.5,19.0,20.25,20.0,19.75,20.0,19.75,18.75,19.5,19.75,19.5,19.5,20.0,19.75,19.25,20.25,18.75,19.0,20.25,19.75,19.75,20.0,20.0,19.5,18.5,19.75,19.5,19.75,19.75,20.0,20.0,19.75,18.75,19.25,20.0,19.75,19.75,19.5,19.5,19.5,19.25,18.75,19.5,19.0,19.5,19.25,19.5,19.0,24.81,2020-11-05 03:01:15.708,-1.1924746546441132,0.7915602576750588
1413,19.25,19.5,19.25,19.5,18.75,19.25,19.75,19.5,19.25,20.25,19.5,19.75,19.5,20.0,19.75,19.0,19.5,19.5,20.0,19.75,20.0,20.5,19.75,19.0,19.5,19.5,19.75,19.5,20.5,20.0,19.25,20.0,19.25,19.0,19.75,19.75,19.75,20.0,20.0,19.5,19.25,19.5,19.5,19.5,20.0,20.0,19.5,20.0,18.75,19.25,19.5,19.75,20.0,20.0,20.25,20.0,18.75,18.5,19.5,19.25,19.25,19.75,19.0,20.0,24.81,2020-11-05 03:01:15.829,-1.1323243504202196,0.7136832176359529
1414,19.25,19.25,20.0,20.0,19.75,19.75,20.0,19.75,18.75,18.75,20.0,19.5,20.0,19.5,20.0,19.5,19.0,19.25,20.25,20.0,19.75,20.0,19.25,19.5,19.5,19.75,19.5,19.75,20.0,19.75,19.25,19.5,18.75,19.5,19.75,20.0,19.5,20.0,20.0,19.75,19.25,19.5,19.75,20.0,19.75,20.25,19.5,19.5,18.25,19.5,19.5,19.5,20.25,19.75,20.0,20.0,19.25,19.25,19.25,19.75,19.75,19.75,19.0,20.0,24.81,2020-11-05 03:01:15.909,-1.0793047076317077,0.6760811793549648
1415,18.75,19.75,19.5,19.25,19.5,19.5,19.5,19.5,18.75,19.5,20.25,19.25,20.0,19.75,20.25,19.0,19.25,19.25,19.5,19.5,19.75,20.0,19.25,19.0,19.5,19.0,19.75,19.5,20.0,19.75,19.5,19.5,19.25,19.25,20.0,20.0,19.75,20.5,20.0,19.5,19.0,19.25,20.0,19.75,20.25,20.0,19.5,20.25,19.25,19.25,19.75,19.75,20.0,19.5,20.25,19.25,18.5,19.25,19.75,19.75,20.0,19.75,19.5,19.5,24.81,2020-11-05 03:01:16.010,-1.0121407176149417,0.641514881692949
1416,18.75,19.25,19.5,19.5,18.75,19.25,19.75,19.25,19.25,19.5,19.25,19.75,20.0,19.75,19.5,19.5,19.0,19.25,19.75,19.75,19.75,20.25,19.75,19.25,19.5,19.75,19.75,19.75,19.5,19.75,19.5,19.75,19.5,19.25,19.75,20.25,19.5,20.0,19.75,19.25,19.0,19.5,19.5,19.5,19.25,20.0,19.75,19.75,19.0,19.25,20.0,19.5,19.5,20.0,20.0,19.5,19.0,19.0,19.5,19.5,19.75,20.0,20.0,19.5,24.81,2020-11-05 03:01:16.112,-0.936595518384529,0.6151987574311819
1417,19.0,19.0,19.75,19.5,19.0,19.25,19.5,19.5,19.25,19.5,19.5,19.75,20.25,19.75,20.0,20.0,19.25,19.0,20.0,20.0,20.0,19.75,19.25,19.0,19.75,19.25,20.0,20.0,20.0,20.0,19.5,19.5,18.75,19.25,20.0,20.0,19.75,20.25,20.25,19.25,18.75,19.25,19.5,19.75,19.75,20.0,19.5,19.75,18.75,19.5,19.5,19.75,20.0,20.0,20.0,19.75,18.75,19.0,19.5,19.75,19.25,19.75,20.0,19.5,24.81,2020-11-05 03:01:16.214,-0.84599345493883,0.6025191800879692
1418,18.5,19.75,19.5,19.5,19.0,19.25,19.75,19.75,19.0,19.5,19.5,19.5,19.75,19.75,19.75,19.5,19.25,19.5,20.25,19.75,20.0,20.25,19.5,19.25,19.5,19.25,19.5,20.0,20.0,20.0,19.5,19.5,19.0,19.75,20.0,19.75,20.0,20.25,20.25,19.75,19.0,19.25,19.5,20.0,20.25,19.75,19.75,19.75,18.75,19.25,20.0,20.0,20.25,20.5,19.25,20.0,19.25,19.5,19.75,20.25,19.75,19.75,19.0,18.75,24.81,2020-11-05 03:01:16.313,-0.7576952764212295,0.5932443323147111
1419,18.75,19.5,19.5,19.75,19.5,19.5,19.75,19.5,18.5,19.0,19.5,19.5,19.75,19.75,20.0,19.75,18.75,19.5,20.0,20.25,20.0,20.25,19.75,19.25,19.75,19.75,20.0,19.75,20.0,20.0,19.5,19.75,19.0,19.5,20.0,20.25,20.0,20.75,20.0,19.75,19.0,19.0,19.5,20.0,20.25,19.75,20.0,19.75,18.5,19.25,19.5,20.0,20.5,19.75,20.75,19.5,18.75,18.25,20.0,20.0,19.5,20.0,19.5,19.75,24.81,2020-11-05 03:01:16.414,-0.6662645462835224,0.5826760159381426
1420,19.5,19.75,20.0,19.5,19.0,20.0,19.5,19.25,18.75,19.25,19.25,19.0,20.0,19.75,20.0,19.75,19.25,19.25,20.0,20.0,20.0,19.75,19.25,19.5,19.75,19.75,19.5,19.75,20.25,20.0,19.5,19.75,19.0,19.75,20.0,19.75,19.75,19.75,19.75,19.5,19.0,19.5,20.0,20.0,20.0,19.75,19.75,19.5,19.0,19.0,19.5,20.0,20.0,19.75,20.25,20.0,18.5,18.75,19.25,19.75,19.0,19.5,19.25,19.5,24.81,2020-11-05 03:01:16.516,-0.5743822939485422,0.5787090115156015
1421,18.25,19.0,20.0,19.5,19.5,20.0,20.25,19.5,19.0,19.5,19.75,19.5,20.0,19.25,19.75,19.5,19.0,19.5,20.0,19.75,20.0,20.25,19.25,19.5,19.5,19.5,20.0,19.75,20.0,20.25,19.5,19.75,19.25,18.75,19.5,20.25,19.75,20.0,20.0,20.0,19.25,19.5,19.5,19.75,20.25,20.0,19.75,20.0,19.0,19.5,20.0,20.0,20.25,20.0,20.5,19.75,18.0,19.25,19.25,20.25,19.5,19.5,19.5,19.5,24.81,2020-11-05 03:01:16.616,-0.4829009533431489,0.5814684851484577
1422,19.0,19.75,19.5,19.75,19.25,19.5,20.25,19.75,18.5,19.25,19.5,19.5,20.0,19.75,19.75,19.75,19.0,19.75,20.0,20.0,19.75,20.25,19.5,19.5,19.5,19.75,19.75,20.0,20.0,20.25,19.25,20.0,19.25,18.75,20.0,20.0,19.75,20.0,19.75,20.0,19.5,19.5,19.5,19.75,20.0,20.0,19.75,19.5,18.75,19.25,20.0,20.0,20.25,20.25,20.0,19.75,18.75,18.75,20.0,19.75,19.5,19.5,19.25,19.75,24.81,2020-11-05 03:01:16.717,-0.39706024159436687,0.5773121383837259
1423,18.5,19.5,19.5,19.75,19.5,19.5,19.75,19.25,18.5,19.5,19.75,19.5,20.25,20.25,19.5,20.0,19.0,19.75,19.75,20.25,19.5,20.0,19.5,19.25,19.75,19.5,19.75,20.0,20.25,20.0,19.5,19.75,19.0,19.0,20.25,20.0,20.0,20.25,20.0,19.5,19.75,19.5,19.75,19.5,20.0,20.25,20.0,19.75,18.75,18.75,19.5,20.0,20.25,19.75,19.75,19.75,19.0,19.0,19.75,20.0,20.0,20.0,19.5,19.25,24.81,2020-11-05 03:01:16.819,-0.30186761196015144,0.5867118084188095
1424,19.0,19.5,19.25,20.0,19.5,19.75,20.0,19.5,19.5,19.0,20.25,19.75,20.25,19.5,20.25,20.0,19.25,19.5,20.0,20.25,20.0,20.25,19.5,19.5,19.75,19.75,20.0,20.0,20.25,19.5,19.25,20.25,19.25,19.75,20.5,20.0,20.25,20.25,19.75,20.0,18.75,19.5,19.75,19.75,20.0,20.0,20.0,20.0,19.0,19.25,19.5,19.75,20.0,20.25,19.5,19.5,18.5,18.75,19.25,20.25,19.5,20.0,19.25,19.75,24.87,2020-11-05 03:01:16.920,-0.20017128249796523,0.6351612889063506
1425,19.0,19.25,19.25,19.75,19.0,19.75,20.0,19.0,18.5,19.25,20.25,19.25,19.75,19.75,19.75,19.25,19.25,19.25,20.0,20.0,19.75,20.0,19.75,19.25,19.25,19.5,19.75,20.25,20.25,20.0,19.25,20.0,19.5,19.5,20.0,20.0,20.0,20.25,20.0,20.0,19.25,19.5,19.5,20.0,20.0,20.0,20.25,20.0,19.25,19.25,20.0,19.75,19.75,19.75,20.5,19.75,18.75,18.75,19.75,20.0,19.75,19.75,19.0,19.25,24.81,2020-11-05 03:01:17.020,-0.12474212934512892,0.6822271087213089
1426,18.25,19.5,19.25,20.0,19.25,19.75,19.5,19.75,18.5,19.25,19.75,19.5,20.0,19.75,19.75,19.25,19.25,19.25,19.75,19.75,20.0,20.0,19.75,19.5,18.75,19.5,20.0,19.75,20.0,20.0,19.25,20.0,19.25,19.5,20.25,20.0,19.5,20.0,20.25,19.75,18.75,19.25,19.75,19.75,20.0,19.75,20.25,19.25,18.5,18.75,19.75,20.0,19.75,20.25,20.25,19.5,18.5,19.25,19.25,19.25,19.75,19.5,19.5,19.25,24.81,2020-11-05 03:01:17.122,-0.06146950586582363,0.738750573269587
1427,18.75,19.25,19.25,19.5,19.25,19.25,19.75,18.75,19.0,18.75,19.5,19.75,19.75,19.5,20.0,19.25,19.0,19.25,19.75,20.25,19.75,19.75,19.75,19.5,19.5,19.5,19.75,20.0,20.0,19.75,19.5,20.25,19.75,19.25,20.25,20.0,19.75,20.0,20.0,19.25,18.75,19.25,19.75,19.75,20.25,19.75,19.5,19.75,18.5,19.0,19.5,20.0,19.5,19.75,19.5,19.75,18.25,18.25,19.25,19.75,19.5,19.75,19.25,19.5,24.81,2020-11-05 03:01:17.222,-0.013807103155238845,0.8051306247809289
1428,19.0,19.5,19.5,19.5,19.25,19.25,19.75,19.0,18.75,19.5,19.5,19.5,19.5,19.5,19.75,19.75,19.5,19.25,20.0,19.75,20.0,20.0,20.0,19.25,19.5,19.5,20.5,19.75,20.25,19.75,19.25,20.0,18.5,19.5,19.75,20.25,20.0,19.75,20.25,19.75,18.75,19.5,19.5,19.75,20.25,20.0,19.25,20.25,18.75,19.0,19.5,19.75,19.5,20.25,20.0,19.5,18.5,19.0,19.25,20.0,19.5,20.0,19.5,19.5,24.81,2020-11-05 03:01:17.324,0.03886372508433951,0.8719106588207464
1429,18.5,18.75,19.75,19.5,19.75,19.5,20.0,19.5,18.5,19.25,19.75,19.5,20.0,19.5,19.75,19.5,19.0,19.5,19.75,20.0,19.75,20.25,19.5,19.5,20.0,19.5,20.25,20.0,20.5,19.75,19.5,19.75,19.0,19.25,20.0,20.25,19.5,20.0,20.0,19.25,19.0,19.75,19.75,20.0,20.25,20.0,19.5,19.5,18.25,19.0,19.5,20.0,20.0,19.5,20.25,19.75,18.5,18.25,19.75,19.75,19.5,19.75,19.75,20.0,24.81,2020-11-05 03:01:17.426,0.09528042366510134,0.9506840435362538
1430,19.5,19.25,19.25,19.75,19.5,19.5,19.75,19.25,19.0,19.75,19.75,19.5,20.0,20.25,19.5,19.5,19.5,19.25,20.0,19.75,19.5,20.0,19.5,19.25,19.75,20.0,20.0,19.5,20.0,19.75,19.5,20.0,19.25,19.5,20.0,19.75,20.0,20.25,19.75,20.0,19.25,19.75,19.75,19.5,19.75,20.0,20.25,20.0,18.75,19.25,19.5,19.75,20.25,20.0,20.0,19.5,18.5,19.0,19.25,19.75,19.0,20.0,18.5,20.0,24.81,2020-11-05 03:01:17.528,0.13823248207767047,1.0424765048217473
1431,19.5,19.25,19.25,19.75,19.5,19.5,19.75,19.25,19.0,19.75,19.75,19.5,20.0,20.25,19.5,19.5,19.5,19.5,20.5,20.0,19.5,19.75,20.0,19.25,19.75,19.5,20.25,20.25,20.0,20.0,19.25,19.5,19.5,19.5,20.25,20.25,19.75,20.25,19.75,20.0,19.0,19.25,20.0,19.5,19.75,19.75,20.25,19.25,18.75,19.5,19.75,20.0,19.75,19.75,20.25,19.75,18.0,18.75,18.75,19.75,20.0,19.75,19.75,19.75,24.81,2020-11-05 03:01:17.626,0.1706518587750258,1.129849879757307
1432,18.75,19.25,19.75,19.75,19.5,19.5,19.75,19.25,18.75,19.5,19.75,20.0,20.0,19.75,20.0,20.0,19.5,19.5,20.5,20.0,19.5,19.75,20.0,19.25,19.75,19.5,20.25,20.25,20.0,20.0,19.25,19.5,19.25,19.25,20.0,19.75,19.75,20.25,20.0,19.75,18.75,19.75,20.0,19.75,20.25,19.75,19.25,19.75,18.75,19.25,19.25,19.75,19.75,20.0,19.75,19.75,18.5,19.25,20.0,19.0,19.75,19.75,19.25,18.75,24.81,2020-11-05 03:01:17.728,0.2030605950070044,1.2072405085382023
