index,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,thermistor,time,x,y
1433,18.75,19.0,20.0,19.5,19.25,19.0,19.5,19.25,18.75,19.5,19.25,19.25,19.75,19.5,19.5,19.5,19.75,19.5,20.25,20.25,19.75,20.25,19.75,19.75,20.0,19.5,19.75,20.0,20.25,20.0,18.75,19.75,19.25,19.25,20.0,19.75,19.75,20.25,20.0,19.75,18.75,19.75,20.0,19.75,20.25,19.75,19.25,19.75,19.0,19.0,19.75,19.5,20.5,20.0,20.0,19.75,18.75,18.75,19.25,19.5,19.5,19.25,19.75,19.75,24.81,2020-11-05 03:01:17.828,0.22699297923006917,1.2997576544056628
1434,19.0,19.75,19.25,19.5,19.5,19.5,20.0,19.75,19.5,19.75,19.75,19.5,20.0,20.25,20.25,19.25,19.5,19.25,20.5,20.25,20.0,20.5,19.25,19.25,20.25,19.75,19.75,20.25,20.5,20.0,19.25,19.5,19.25,19.5,20.0,20.0,20.0,20.0,19.75,19.75,19.75,19.5,19.75,19.75,20.0,20.0,19.25,20.5,19.0,19.0,19.75,19.5,20.5,20.0,20.0,19.75,18.75,18.75,19.25,19.5,19.5,19.25,19.75,19.75,24.81,2020-11-05 03:01:17.929,0.2374140630414604,1.3958026738308644
1435,18.75,19.5,19.5,20.0,19.25,19.5,19.5,20.0,19.25,19.25,19.25,20.0,20.0,19.75,19.75,19.0,20.25,19.25,20.0,19.5,19.5,20.0,19.75,19.75,20.25,20.0,20.0,19.75,20.0,20.25,19.25,19.75,19.25,19.0,20.0,19.75,19.75,20.25,20.0,19.0,19.0,19.25,19.5,20.0,20.0,19.75,19.5,19.5,17.75,18.75,19.75,19.75,19.75,19.75,19.75,19.5,18.25,19.25,19.75,20.25,19.5,19.5,19.5,19.5,24.81,2020-11-05 03:01:18.031,0.22982280019430423,1.4954064964861515
1436,19.0,19.5,20.0,19.75,19.5,19.5,20.25,19.75,19.0,19.75,20.0,20.0,20.0,19.75,20.0,19.25,20.5,19.75,20.0,19.5,19.75,19.75,19.75,19.25,20.75,19.25,19.75,19.75,20.5,19.25,19.75,19.75,19.0,19.75,20.25,20.25,19.75,20.0,19.75,19.0,19.0,19.25,19.75,19.75,20.0,19.5,20.0,19.0,18.5,19.75,19.5,20.0,19.75,20.0,19.5,19.5,18.75,19.25,19.25,19.0,19.5,20.0,19.25,19.5,24.81,2020-11-05 03:01:18.131,0.21677475233889526,1.5836225834059545
1437,18.75,19.25,19.25,19.0,19.5,20.0,19.5,19.0,20.25,19.25,19.75,19.5,20.0,20.0,19.5,19.5,21.0,19.75,20.25,20.25,20.0,20.0,19.5,19.25,20.75,19.75,20.0,20.0,19.75,19.5,19.5,19.75,18.75,19.75,20.0,20.0,19.25,20.0,19.5,19.75,19.0,19.5,19.75,20.0,19.75,19.5,20.0,19.25,18.5,19.5,19.75,19.25,20.0,19.75,20.0,19.5,18.0,19.0,19.25,20.0,19.5,19.5,19.75,19.0,24.81,2020-11-05 03:01:18.232,0.18009744832610494,1.6612126129118492
1438,19.25,19.25,19.75,19.75,19.25,19.25,19.5,19.25,18.75,19.5,19.5,19.5,19.75,19.5,20.25,19.5,21.5,20.0,20.5,20.25,19.75,20.0,19.25,19.5,20.75,20.5,20.5,20.25,20.0,20.0,19.25,19.75,19.25,20.0,19.5,20.0,19.25,20.0,19.75,19.75,19.0,19.25,19.75,19.5,19.75,19.75,20.25,19.25,18.25,19.25,19.5,19.75,19.75,19.75,20.25,19.75,18.5,18.75,19.75,20.0,19.75,20.0,19.75,19.0,24.81,2020-11-05 03:01:18.333,0.14697517785007996,1.7429941686121324
1439,19.5,18.75,19.75,19.5,19.5,19.5,19.75,19.5,19.5,19.25,19.5,19.75,19.75,20.0,19.75,19.75,21.5,21.5,20.5,19.5,19.75,19.75,19.25,18.75,21.0,20.75,20.25,20.0,19.75,19.5,19.5,19.75,19.25,19.75,19.75,19.75,19.75,20.5,20.0,19.5,18.75,19.75,19.75,19.75,20.0,19.75,19.5,19.5,19.25,19.75,19.75,19.75,20.25,20.25,19.75,19.75,18.5,18.5,19.25,19.5,19.5,19.75,19.0,19.5,24.81,2020-11-05 03:01:18.434,0.10765963419785426,1.8249456086430418
1440,18.5,19.75,19.5,19.75,20.0,19.5,19.75,19.25,19.5,20.0,19.75,19.75,20.0,19.75,19.5,19.5,21.25,22.25,21.25,20.5,19.75,20.25,19.5,19.25,21.75,21.0,20.5,20.0,20.0,19.75,19.25,20.0,19.25,19.75,20.25,20.0,19.5,20.25,20.25,19.5,18.75,19.5,19.75,19.75,20.0,20.25,20.0,19.5,18.75,19.25,19.75,20.25,20.0,20.25,20.25,19.75,18.75,18.5,19.0,19.25,20.0,19.75,19.25,19.0,24.81,2020-11-05 03:01:18.535,0.052060208477693715,1.910096834378634
1441,19.5,19.75,19.5,19.75,19.5,19.5,19.5,19.75,19.5,19.75,20.0,19.75,20.0,19.75,19.75,19.25,21.25,22.25,21.5,20.0,19.75,20.25,19.75,19.5,21.75,21.25,21.0,19.5,19.75,20.0,19.25,19.75,19.25,20.75,20.0,20.25,19.75,20.25,20.0,20.0,19.5,19.25,19.5,19.5,19.75,20.0,19.75,19.5,18.25,19.25,19.5,20.0,20.5,20.25,20.0,19.25,18.0,19.0,19.25,20.25,19.5,19.5,19.75,19.0,24.81,2020-11-05 03:01:18.638,-0.009926294343284561,2.0004382873058315
1442,19.25,19.25,19.25,19.5,19.25,19.5,20.0,20.0,19.0,19.5,19.75,19.75,20.0,19.5,20.0,19.75,20.0,21.5,21.75,20.25,20.0,20.0,19.5,19.25,21.5,22.0,22.0,20.0,20.0,19.5,20.0,19.25,20.25,21.0,20.5,19.75,19.75,20.5,20.25,19.75,19.5,19.5,20.0,19.5,19.75,19.5,20.0,20.0,19.0,19.25,19.5,19.75,20.25,19.75,20.75,19.75,18.75,19.0,19.25,20.0,19.0,20.0,19.0,19.0,24.81,2020-11-05 03:01:18.737,-0.06350092373765369,2.0869186913761406
1443,18.75,18.75,19.75,19.5,19.25,19.75,20.0,19.0,19.25,19.75,20.0,19.5,20.0,19.5,20.0,19.0,19.5,19.75,21.25,20.25,19.75,20.0,20.0,19.25,20.25,22.25,22.25,21.0,20.25,20.0,19.75,20.0,20.25,21.25,20.75,20.5,19.5,20.0,20.0,19.25,19.0,19.75,20.0,19.5,20.0,20.0,19.75,19.25,18.75,19.0,19.75,19.5,19.75,19.75,20.25,19.75,19.0,18.75,19.25,20.0,19.75,19.25,19.5,19.75,24.81,2020-11-05 03:01:18.838,-0.12560141320471194,2.1712328869571262
1444,18.75,20.0,19.75,19.25,19.5,19.5,20.0,19.0,19.0,20.0,19.75,19.5,19.75,19.75,19.75,19.75,19.25,19.75,20.0,20.25,20.0,20.25,20.0,19.5,19.75,21.0,22.75,21.75,20.0,20.0,19.5,19.75,19.5,21.5,21.5,20.75,19.75,20.5,19.75,20.25,19.75,20.0,21.25,19.5,20.0,19.75,20.0,20.25,18.5,19.25,19.0,19.5,20.25,19.75,20.0,20.0,18.5,18.5,20.0,19.5,19.75,20.0,19.25,19.5,24.81,2020-11-05 03:01:18.940,-0.19870636942867181,2.2449476166095264
1445,19.0,19.0,19.75,20.0,19.75,19.75,19.75,19.5,19.25,19.0,19.5,20.0,20.0,19.25,20.25,19.5,19.25,19.5,20.25,20.25,19.75,20.25,19.5,19.25,19.5,19.5,21.0,21.5,20.5,20.25,19.5,19.75,19.25,20.5,22.75,22.25,20.25,20.25,20.0,19.25,19.75,20.0,21.0,20.25,19.75,19.75,20.0,20.25,18.75,19.25,20.0,20.0,20.25,19.75,20.0,19.25,18.75,18.75,19.75,19.75,19.5,19.75,20.0,19.5,24.81,2020-11-05 03:01:19.042,-0.2772055935247942,2.3156206553783805
1446,19.25,19.25,20.0,19.5,19.75,20.0,20.0,19.5,19.25,19.25,20.0,19.75,19.75,19.5,19.75,19.5,19.25,19.5,20.0,20.25,20.0,20.0,19.5,19.25,19.5,19.75,20.5,20.25,20.0,20.0,19.5,19.75,19.25,19.75,22.25,23.25,21.5,20.25,20.25,19.5,18.75,20.25,22.5,22.0,20.0,20.25,19.75,20.25,18.75,19.5,20.25,20.25,20.25,20.0,20.0,19.75,18.5,19.0,20.25,19.75,20.0,19.5,19.25,20.25,24.81,2020-11-05 03:01:19.142,-0.36260195697793773,2.387812349075773
1447,18.0,19.5,20.0,19.5,19.25,19.5,19.75,19.75,18.75,19.5,19.5,20.0,20.0,19.75,20.25,19.75,19.25,19.0,20.25,20.25,20.25,20.0,20.0,19.5,19.25,19.5,20.5,20.0,20.5,20.0,19.5,20.25,19.0,19.25,20.5,21.75,21.0,20.5,19.75,20.0,18.75,19.5,21.5,23.75,22.75,21.0,20.0,19.5,18.75,19.25,20.5,22.5,21.0,20.5,20.0,19.75,18.5,18.5,20.0,20.5,19.5,20.0,19.5,19.25,24.81,2020-11-05 03:01:19.243,-0.46105070370844387,2.4657974083092973
1448,18.25,19.0,20.0,19.25,19.25,19.25,19.75,19.75,18.75,19.5,19.75,19.75,19.75,19.5,19.5,19.0,19.0,19.25,20.25,20.0,20.0,20.0,19.75,19.25,19.25,19.5,19.5,20.0,20.0,19.75,19.25,19.75,19.0,19.5,20.25,21.0,20.0,20.0,19.25,19.75,18.75,19.75,20.0,21.75,23.0,21.25,20.0,19.5,18.75,19.5,20.0,22.5,22.25,20.75,20.0,20.0,18.25,19.5,20.0,21.25,21.25,20.25,19.75,19.5,24.81,2020-11-05 03:01:19.345,-0.5559179199174196,2.55538450757501
1449,19.75,19.25,19.25,19.5,19.75,19.75,20.0,19.0,18.75,19.25,19.75,19.5,20.0,19.75,20.0,20.0,19.25,19.25,20.25,20.25,19.75,20.0,19.75,19.25,19.25,19.75,19.5,20.0,20.5,20.25,19.75,19.5,18.75,19.25,20.0,20.0,20.0,20.25,20.0,19.75,18.75,19.25,19.5,20.25,21.5,20.75,20.0,20.0,19.0,19.5,19.75,22.25,24.25,21.75,20.25,19.75,18.75,18.75,19.75,20.75,22.75,21.0,19.75,20.0,24.81,2020-11-05 03:01:19.445,-0.6341168901854236,2.6508268968707087
1450,19.25,19.25,19.5,19.5,19.5,19.75,20.0,19.25,18.25,19.75,19.5,20.0,19.75,19.75,19.75,19.25,19.5,19.75,20.0,20.25,20.0,20.0,19.75,20.0,19.25,19.5,20.0,20.25,20.25,20.0,19.5,20.0,19.25,19.25,20.0,20.25,20.0,20.0,20.0,19.75,18.75,19.25,19.75,19.75,21.0,20.25,20.25,20.0,18.75,19.25,19.5,20.25,22.5,22.75,20.5,20.0,18.0,18.25,19.75,20.25,22.75,22.5,20.25,20.0,24.81,2020-11-05 03:01:19.545,-0.7014327952453212,2.7440593511461433
1451,18.5,20.0,19.5,19.5,19.5,19.75,19.5,19.0,18.75,19.75,20.0,19.25,20.0,19.25,19.5,19.0,19.25,19.25,20.25,20.0,19.5,20.0,19.5,19.25,19.75,20.0,19.5,19.75,20.5,19.75,19.5,19.75,19.0,19.0,20.0,20.25,19.5,20.25,20.25,19.5,19.0,19.25,19.5,20.5,20.25,20.25,20.25,20.0,18.25,19.25,19.75,20.0,21.75,22.5,20.75,19.75,18.0,19.25,19.75,20.0,22.0,24.0,20.25,20.0,24.81,2020-11-05 03:01:19.647,-0.7611170078728023,2.842046796141415
1452,18.5,19.25,19.5,19.5,19.5,19.75,19.5,19.5,18.5,19.5,19.5,19.75,20.0,19.75,20.0,19.5,19.25,19.5,20.25,20.0,19.5,20.25,19.75,19.25,19.5,20.0,20.0,19.75,20.5,20.5,19.5,20.0,18.75,19.5,20.5,20.5,20.25,20.5,20.0,19.75,18.5,19.5,20.0,20.25,20.25,20.25,20.25,19.75,18.5,18.75,20.0,20.25,21.75,21.75,21.25,19.75,18.25,18.5,20.0,20.25,20.5,22.75,21.25,20.0,24.87,2020-11-05 03:01:19.747,-0.806866982943151,2.9430776897084843
1453,18.5,19.0,19.25,19.75,19.25,19.75,19.75,19.25,19.0,19.25,19.5,19.25,20.0,19.75,20.0,19.5,18.75,19.5,20.0,20.25,20.0,20.25,19.75,19.5,19.5,19.75,19.75,19.75,20.0,19.5,19.25,19.75,19.0,19.0,19.75,20.0,19.5,20.25,20.0,19.5,19.5,19.25,19.75,19.75,20.25,19.75,19.5,19.5,18.75,19.25,19.5,19.5,20.75,21.0,21.5,20.0,18.5,19.0,19.75,19.25,20.0,21.25,22.75,20.5,24.81,2020-11-05 03:01:19.848,-0.8514709665283949,3.0442287628295577
1454,19.0,19.25,19.25,19.25,19.0,19.25,19.75,19.25,18.75,19.25,19.75,19.5,19.75,19.75,19.75,19.75,19.25,19.5,19.5,20.0,19.75,20.25,19.75,19.25,19.5,19.25,20.25,19.5,20.25,20.25,19.5,20.25,19.5,19.5,20.0,20.25,19.5,20.5,20.0,19.75,19.0,19.25,19.75,20.25,20.5,19.75,20.75,20.25,19.0,19.0,19.75,20.0,20.25,21.0,20.75,20.0,19.0,18.75,19.5,19.5,20.0,21.5,22.0,21.0,24.81,2020-11-05 03:01:19.949,-0.8978128789048196,3.138215736207884
1455,19.0,19.0,19.75,19.75,19.25,19.5,20.0,19.25,18.75,19.25,19.75,20.25,20.0,20.0,19.75,19.75,19.5,19.25,20.0,20.25,19.75,20.5,19.75,19.5,19.75,19.5,20.0,20.25,20.0,20.0,19.5,20.0,19.0,19.25,20.25,19.75,19.5,20.0,19.75,19.75,19.25,19.25,20.0,20.0,20.5,20.25,20.0,19.75,18.5,19.75,19.5,20.25,20.25,20.25,20.25,20.25,18.5,18.75,19.0,19.75,20.25,20.5,21.75,21.5,24.81,2020-11-05 03:01:20.050,-0.9366505671159808,3.2335867428161444
1456,18.75,19.5,19.5,19.75,19.5,19.75,19.75,19.25,18.5,19.5,19.5,19.75,20.25,19.75,19.75,20.0,18.75,19.25,20.0,20.0,19.5,19.75,19.75,20.0,19.5,19.75,19.75,19.75,20.25,20.25,19.5,20.0,19.5,19.5,20.25,20.0,19.75,20.25,20.0,19.75,19.25,19.25,19.75,20.0,20.0,20.0,19.75,20.0,17.75,19.25,20.0,19.75,20.5,19.75,20.25,20.25,18.5,19.0,19.75,19.5,20.0,20.25,21.5,21.5,24.81,2020-11-05 03:01:20.151,-0.9663930126392404,3.3364587174066536
1457,18.5,19.5,20.0,20.0,19.75,19.5,19.75,19.5,18.75,19.25,19.5,19.75,19.75,20.25,19.75,19.75,19.0,20.0,19.75,20.0,20.0,20.25,20.0,19.5,19.25,19.25,20.0,20.0,20.5,20.25,19.75,20.25,18.75,19.0,20.25,20.25,20.0,20.0,20.25,19.25,18.75,19.5,20.0,19.75,20.0,20.0,20.0,19.75,18.5,19.25,19.75,20.0,20.0,20.25,20.75,20.0,18.5,19.25,19.25,19.5,19.75,20.0,20.75,22.25,24.81,2020-11-05 03:01:20.253,-0.9917459758212029,3.4394654601263595
1458,19.0,19.5,19.75,19.75,19.5,19.75,19.75,19.25,18.5,19.75,19.25,19.75,19.75,19.75,19.75,19.5,18.75,19.25,20.0,20.0,20.25,20.25,19.75,19.25,19.5,19.5,20.5,20.0,19.75,20.25,19.75,20.0,18.75,19.5,20.0,20.5,19.75,20.5,20.25,19.75,19.5,19.5,19.5,19.75,20.0,19.75,20.25,20.0,18.75,19.0,20.0,20.25,20.25,19.5,20.5,20.0,19.0,18.75,19.25,19.25,19.5,19.75,19.75,22.0,24.81,2020-11-05 03:01:20.353,-1.0046102202773026,3.5429418039941742
1459,18.75,19.5,19.5,19.75,20.0,19.75,20.0,19.25,19.25,19.25,19.5,20.0,20.0,19.75,20.0,19.5,19.5,19.25,20.25,20.0,20.0,20.25,19.75,19.5,19.75,19.75,19.75,20.0,20.0,20.25,19.75,20.25,19.25,19.25,20.25,20.0,20.0,20.5,20.0,19.5,18.75,19.25,20.0,19.25,20.25,20.0,20.0,19.75,18.5,19.25,20.0,20.25,20.5,19.75,20.25,20.25,18.0,19.25,19.25,20.0,19.5,20.0,20.0,20.5,24.81,2020-11-05 03:01:20.454,-0.9948304292291595,3.6517266133630564
1460,18.5,19.0,19.5,19.75,19.25,19.5,20.0,19.25,18.5,19.25,19.75,20.0,20.0,20.0,20.0,19.75,19.25,19.5,20.0,20.0,20.0,20.0,19.75,19.5,19.75,19.75,19.75,20.0,20.0,20.0,19.25,19.5,19.0,19.25,20.0,20.0,19.75,20.0,19.75,19.75,19.25,19.75,19.75,20.0,19.75,20.0,20.0,19.75,18.75,19.0,19.5,20.25,20.25,19.5,20.0,20.25,18.5,18.5,19.25,20.0,19.5,20.0,19.75,21.0,24.81,2020-11-05 03:01:20.558,-0.9668009516492406,3.7519371599414635
1461,18.5,19.5,19.75,19.75,19.25,19.75,19.75,19.25,19.0,19.25,19.25,20.0,20.25,19.75,20.0,19.5,18.75,19.25,20.0,20.25,19.75,20.25,19.75,19.5,19.5,19.5,19.5,20.25,20.0,19.75,19.75,20.0,19.0,19.5,20.25,20.25,19.75,20.25,20.25,20.0,19.25,19.5,19.75,19.5,20.0,19.5,20.0,19.75,19.0,19.5,19.5,19.5,20.25,19.5,20.25,20.0,19.0,19.0,19.75,19.25,19.75,19.75,19.75,20.5,24.81,2020-11-05 03:01:20.657,-0.926913150700563,3.838532326564704
1462,18.5,19.5,19.75,19.75,19.25,19.75,19.75,19.25,19.0,19.25,19.25,20.0,20.25,19.75,20.0,19.5,19.0,19.25,20.0,20.0,20.0,20.25,20.0,19.5,19.75,19.75,19.75,19.5,20.5,20.0,19.5,19.5,19.25,19.5,19.75,19.75,20.25,20.25,19.75,19.5,19.25,19.25,19.75,19.5,20.0,20.0,20.0,20.0,19.0,19.0,20.0,20.0,20.5,20.25,19.75,19.5,18.5,18.75,19.75,20.0,19.5,19.75,19.75,20.25,24.81,2020-11-05 03:01:20.757,-0.8757843315665372,3.919241125273511
1463,18.75,19.5,20.0,20.0,19.5,20.0,20.25,19.5,19.0,19.75,19.75,19.5,19.5,19.5,20.0,19.5,19.0,19.25,20.0,20.0,20.0,20.25,20.0,19.5,19.75,19.75,19.75,19.5,20.5,20.0,19.5,19.5,19.75,19.75,20.0,20.25,20.0,20.25,20.0,19.5,18.5,19.25,19.5,20.0,19.75,20.0,20.0,19.75,18.5,19.0,19.75,20.0,19.75,20.0,20.25,19.75,18.5,18.25,19.25,20.0,19.5,19.5,20.0,19.75,24.81,2020-11-05 03:01:20.860,-0.8145157424452787,4.0065435846997675
1464,19.0,19.25,19.5,19.5,19.5,19.5,20.0,19.0,18.25,19.0,19.75,19.0,19.75,19.75,19.75,19.75,19.25,19.25,19.5,20.25,20.25,20.0,19.75,19.25,19.25,19.75,19.75,20.25,20.25,20.0,19.5,20.0,19.75,19.75,20.0,20.25,20.0,20.25,20.0,19.5,18.5,19.25,19.5,20.0,19.75,20.0,20.0,19.75,19.0,19.5,19.5,19.75,20.5,20.5,20.0,20.25,19.0,19.0,19.5,19.5,19.5,19.75,19.25,19.75,24.81,2020-11-05 03:01:20.959,-0.7534765999923115,4.0768111092128985
1465,18.5,19.25,19.5,19.5,19.5,20.0,20.0,19.75,19.5,19.5,19.5,19.5,20.0,19.75,20.25,19.75,19.5,19.5,20.0,20.0,20.25,20.0,19.5,19.25,19.25,20.0,19.75,20.25,20.25,19.75,19.5,20.0,19.5,19.25,20.0,19.75,19.75,20.5,20.25,19.75,19.25,19.25,19.75,19.75,19.75,19.75,20.5,20.0,19.0,19.5,19.5,19.75,20.5,20.5,20.0,20.25,19.0,19.0,19.5,19.5,19.5,19.75,19.25,19.75,24.81,2020-11-05 03:01:21.059,-0.6804065747334367,4.133162751152249
1466,19.0,19.5,20.0,19.75,19.0,19.75,19.75,19.25,19.0,19.75,19.5,19.5,20.0,19.75,19.75,20.0,19.25,19.5,19.75,19.5,20.25,20.0,19.25,19.5,19.25,19.5,20.25,20.0,20.25,20.0,19.5,20.0,18.75,19.5,20.0,19.75,19.75,20.5,20.25,19.75,18.75,19.75,20.0,20.25,20.0,20.0,20.0,20.25,18.25,19.25,19.5,20.0,20.25,20.25,20.0,19.75,18.0,18.75,19.25,20.0,20.25,20.25,19.0,19.5,24.81,2020-11-05 03:01:21.162,-0.5985680022136582,4.18578562611894
1467,19.0,19.5,19.75,19.5,19.25,20.25,20.25,19.5,18.5,19.5,19.75,19.75,19.5,20.0,20.0,20.0,19.0,20.0,20.0,19.75,19.75,20.25,19.5,20.0,19.25,20.0,20.25,19.5,20.0,19.5,19.75,19.75,19.25,19.25,20.0,20.0,19.75,20.5,20.25,20.0,19.25,19.5,20.0,19.75,19.5,20.0,19.75,19.75,18.75,19.5,19.75,20.0,20.25,20.25,20.5,20.25,18.25,18.25,19.5,20.0,19.75,19.75,19.0,20.5,24.81,2020-11-05 03:01:21.262,-0.5178839143119914,4.2350182529024485
1468,18.25,19.5,20.0,20.25,20.0,20.0,19.75,19.75,19.25,19.75,19.5,19.5,20.0,20.0,20.0,19.25,19.5,19.25,20.25,20.0,20.0,20.25,20.0,19.25,19.25,19.75,20.0,20.25,20.25,20.0,19.75,20.25,19.0,19.5,20.0,20.0,20.0,20.25,19.75,20.0,18.75,19.25,20.25,19.75,20.5,20.25,20.0,20.0,18.25,19.0,20.0,20.25,20.0,20.0,20.25,19.75,18.5,18.75,19.5,20.0,19.75,20.0,19.5,19.5,24.81,2020-11-05 03:01:21.363,-0.4285319341010001,4.271993645186318
1469,18.5,19.5,19.75,19.75,19.5,19.5,20.0,19.75,19.0,19.75,19.75,19.5,20.25,19.75,20.0,19.5,19.0,19.0,20.0,19.75,20.0,19.75,19.5,19.5,19.5,19.75,19.75,20.0,20.25,20.25,19.25,19.75,19.0,19.25,20.0,20.25,19.5,20.0,20.0,20.0,19.0,19.25,19.5,20.0,19.75,19.5,20.0,20.0,18.5,19.0,19.25,20.25,20.5,19.25,20.0,20.25,18.75,18.75,19.75,19.75,19.5,19.75,19.5,19.5,24.81,2020-11-05 03:01:21.464,-0.33040216297362035,4.291193593401468
1470,18.5,18.75,19.25,19.25,19.5,20.0,20.0,19.0,18.75,19.5,19.75,19.0,20.0,19.75,20.0,19.25,19.75,19.25,19.5,20.25,20.0,20.25,19.75,19.5,19.25,19.75,19.5,20.25,20.25,19.75,19.75,19.75,19.25,19.75,20.0,20.0,20.0,20.25,20.0,19.75,19.0,19.25,19.5,19.75,20.25,20.25,20.25,19.75,18.75,19.5,20.0,19.5,20.25,19.5,20.0,20.0,18.5,19.0,20.0,20.0,19.5,20.0,19.5,19.25,24.81,2020-11-05 03:01:21.566,-0.23462599646376905,4.298753842806958
1471,19.0,19.5,19.75,19.75,19.25,19.5,19.75,19.0,18.5,19.75,19.75,20.0,20.25,19.75,19.75,20.0,18.75,19.75,20.25,20.0,20.25,20.25,20.0,19.25,19.75,19.5,19.75,20.0,20.0,20.0,19.5,20.0,19.5,19.5,20.0,20.25,20.0,20.25,20.0,19.75,19.0,19.0,19.75,19.75,20.25,20.25,19.75,19.75,19.0,19.25,19.75,20.0,20.25,19.5,20.5,19.5,18.75,18.5,19.5,20.25,19.75,20.0,20.0,19.5,24.81,2020-11-05 03:01:21.666,-0.1512438841102904,4.293171282589616
1472,18.75,19.75,19.5,19.25,19.5,19.25,19.75,19.25,19.0,19.5,19.5,19.75,19.75,19.75,20.25,19.75,19.0,19.0,20.25,20.0,20.5,20.0,19.5,19.75,19.75,19.5,19.75,20.0,20.25,20.0,19.5,20.0,19.0,19.5,19.75,19.75,20.0,20.0,20.5,19.75,18.75,19.75,19.5,20.0,19.75,19.75,19.75,20.0,18.75,19.0,19.75,20.0,20.0,20.0,20.0,20.0,18.5,19.0,19.5,19.5,19.25,20.0,19.5,20.0,24.81,2020-11-05 03:01:21.767,-0.06621843360276859,4.274048557212138
1473,19.0,19.25,19.5,19.75,19.5,19.75,20.0,19.5,18.5,19.25,20.0,19.75,20.25,19.75,19.75,19.75,19.25,19.5,20.25,20.25,20.25,20.25,20.25,19.5,19.75,19.25,20.0,19.75,20.5,19.75,19.75,20.0,19.25,19.5,20.0,20.0,20.0,20.25,20.0,20.0,19.25,18.75,19.75,19.75,20.0,20.0,20.0,20.0,18.5,19.5,20.0,20.0,20.5,20.25,20.0,19.75,19.0,19.0,19.75,19.75,20.0,20.0,19.75,19.5,24.81,2020-11-05 03:01:21.868,0.0166383676420085,4.260485432981757
1474,18.5,19.75,20.0,20.0,19.5,19.5,20.0,19.5,18.75,19.5,19.75,19.75,19.75,19.75,20.0,20.25,19.0,19.25,19.75,20.25,20.0,20.25,20.0,19.5,19.5,19.75,20.25,19.75,20.25,20.0,19.75,20.25,19.0,19.5,20.0,20.0,19.75,20.75,20.0,20.0,19.0,19.0,19.75,19.75,20.25,19.5,19.75,20.25,18.5,19.0,19.5,20.0,20.25,19.75,20.0,19.5,18.75,18.25,19.75,19.75,19.5,20.0,19.75,19.5,24.81,2020-11-05 03:01:21.968,0.09574914283769455,4.241942627510397
1475,18.5,19.25,19.75,19.25,19.5,19.75,20.5,19.5,19.0,20.0,19.75,19.5,20.0,20.0,20.25,20.0,19.0,19.5,20.25,20.25,19.75,20.25,19.75,19.75,20.0,20.0,20.25,19.75,20.5,20.0,19.75,20.25,19.5,19.5,20.0,20.25,19.75,20.25,20.0,19.75,19.5,19.75,19.75,19.75,20.25,20.25,20.0,20.0,19.0,19.5,19.5,19.5,20.5,20.25,20.25,19.75,19.0,19.25,19.25,19.5,19.75,20.25,19.25,19.5,24.81,2020-11-05 03:01:22.070,0.1738818118037195,4.203584554929469
1476,19.0,19.0,19.5,19.75,19.5,20.25,20.0,19.75,19.0,19.25,19.5,20.25,19.75,20.5,20.0,20.25,19.25,19.5,20.5,20.25,20.0,20.25,19.75,20.0,19.75,19.5,20.25,20.25,20.25,19.75,19.75,20.5,19.25,19.5,20.5,20.5,20.25,20.25,20.0,19.75,19.0,19.5,20.0,19.75,20.5,20.0,20.25,20.0,18.75,19.25,20.25,20.0,20.5,20.0,20.75,20.0,18.5,19.5,19.25,19.75,19.75,20.0,19.0,19.75,24.87,2020-11-05 03:01:22.171,0.25685501392174903,4.15391424859682
1477,19.0,19.5,19.5,19.75,19.75,19.25,20.25,19.5,19.0,20.0,19.75,20.25,19.75,20.25,20.0,19.25,19.25,19.25,19.5,20.25,19.75,20.25,19.75,19.25,20.0,19.75,20.0,20.0,20.5,19.75,19.75,19.75,19.25,19.75,19.75,20.5,20.0,20.25,20.25,20.0,19.5,19.5,19.25,20.0,20.25,20.0,20.25,19.75,18.75,19.25,19.5,20.25,20.0,20.25,20.25,20.25,18.5,19.25,19.5,19.75,19.75,19.5,19.75,19.5,24.81,2020-11-05 03:01:22.273,0.3416108194374736,4.105557836544808
